freq,unit,geo,year,bb_hh,cc,lvl,gdp_pps,country
A,PC_HH,DE3,2017,94.75,DE,1,127.0,DEU
A,PC_HH,DE3,2018,94.69,DE,1,129.0,DEU
A,PC_HH,DE3,2019,95.41,DE,1,128.0,DEU
A,PC_HH,DE3,2020,95.85,DE,1,132.0,DEU
A,PC_HH,DE3,2021,91.08,DE,1,131.0,DEU
A,PC_HH,DE4,2010,63.61,DE,1,87.0,DEU
A,PC_HH,DE4,2011,65.78,DE,1,88.0,DEU
A,PC_HH,DE4,2012,73.76,DE,1,90.0,DEU
A,PC_HH,DE4,2013,71.0,DE,1,90.0,DEU
A,PC_HH,DE4,2014,78.16,DE,1,93.0,DEU
A,PC_HH,DE4,2015,79.05,DE,1,90.0,DEU
A,PC_HH,DE4,2016,83.73,DE,1,90.0,DEU
A,PC_HH,DE4,2017,81.58,DE,1,90.0,DEU
A,PC_HH,DE4,2018,85.84,DE,1,89.0,DEU
A,PC_HH,DE4,2019,85.58,DE,1,88.0,DEU
A,PC_HH,DE4,2020,91.07,DE,1,90.0,DEU
A,PC_HH,DE4,2021,85.11,DE,1,88.0,DEU
A,PC_HH,DE5,2011,86.58,DE,1,156.0,DEU
A,PC_HH,DE5,2012,78.46,DE,1,161.0,DEU
A,PC_HH,DE5,2013,91.3,DE,1,159.0,DEU
A,PC_HH,DE5,2014,86.98,DE,1,160.0,DEU
A,PC_HH,DE5,2015,91.38,DE,1,154.0,DEU
A,PC_HH,DE5,2016,91.35,DE,1,152.0,DEU
A,PC_HH,DE5,2017,93.52,DE,1,149.0,DEU
A,PC_HH,DE5,2018,89.68,DE,1,146.0,DEU
A,PC_HH,DE5,2019,97.96,DE,1,139.0,DEU
A,PC_HH,DE5,2020,94.94,DE,1,140.0,DEU
A,PC_HH,DE5,2021,77.27,DE,1,140.0,DEU
A,PC_HH,DE6,2010,77.62,DE,1,214.0,DEU
A,PC_HH,DE6,2011,81.04,DE,1,211.0,DEU
A,PC_HH,DE6,2012,79.85,DE,1,212.0,DEU
A,PC_HH,DE6,2013,86.95,DE,1,217.0,DEU
A,PC_HH,DE6,2014,91.16,DE,1,216.0,DEU
A,PC_HH,DE6,2015,87.16,DE,1,214.0,DEU
A,PC_HH,DE6,2016,94.48,DE,1,211.0,DEU
A,PC_HH,DE6,2017,96.06,DE,1,212.0,DEU
A,PC_HH,DE6,2018,87.56,DE,1,209.0,DEU
A,PC_HH,DE6,2019,96.04,DE,1,207.0,DEU
A,PC_HH,DE6,2020,95.42,DE,1,205.0,DEU
A,PC_HH,DE6,2021,92.2,DE,1,209.0,DEU
A,PC_HH,DE7,2010,79.04,DE,1,146.0,DEU
A,PC_HH,DE7,2011,80.22,DE,1,149.0,DEU
A,PC_HH,DE7,2012,84.21,DE,1,147.0,DEU
A,PC_HH,DE7,2013,84.49,DE,1,148.0,DEU
A,PC_HH,DE7,2014,88.91,DE,1,150.0,DEU
A,PC_HH,DE7,2015,89.36,DE,1,147.0,DEU
A,PC_HH,DE7,2016,91.13,DE,1,148.0,DEU
A,PC_HH,DE7,2017,93.01,DE,1,146.0,DEU
A,PC_HH,DE7,2018,85.79,DE,1,144.0,DEU
A,PC_HH,DE7,2019,94.23,DE,1,141.0,DEU
A,PC_HH,DE7,2020,95.68,DE,1,141.0,DEU
A,PC_HH,DE7,2021,91.63,DE,1,139.0,DEU
A,PC_HH,DE8,2010,56.94,DE,1,82.0,DEU
A,PC_HH,DE8,2011,66.66,DE,1,84.0,DEU
A,PC_HH,DE8,2012,70.85,DE,1,84.0,DEU
A,PC_HH,DE8,2013,74.95,DE,1,85.0,DEU
A,PC_HH,DE8,2014,77.57,DE,1,88.0,DEU
A,PC_HH,DE8,2015,84.11,DE,1,85.0,DEU
A,PC_HH,DE8,2016,89.46,DE,1,85.0,DEU
A,PC_HH,DE8,2017,85.31,DE,1,89.0,DEU
A,PC_HH,DE8,2018,88.73,DE,1,87.0,DEU
A,PC_HH,DE8,2019,89.47,DE,1,88.0,DEU
A,PC_HH,DE8,2020,94.92,DE,1,90.0,DEU
A,PC_HH,DE8,2021,80.09,DE,1,88.0,DEU
A,PC_HH,DE9,2010,80.9,DE,1,111.0,DEU
A,PC_HH,DE9,2011,80.19,DE,1,114.0,DEU
A,PC_HH,DE9,2012,86.5,DE,1,116.0,DEU
A,PC_HH,DE9,2013,88.81,DE,1,115.0,DEU
A,PC_HH,DE9,2014,89.09,DE,1,117.0,DEU
A,PC_HH,DE9,2015,90.25,DE,1,113.0,DEU
A,PC_HH,DE9,2016,92.1,DE,1,117.0,DEU
A,PC_HH,DE9,2017,94.9,DE,1,116.0,DEU
A,PC_HH,DE9,2018,92.09,DE,1,116.0,DEU
A,PC_HH,DE9,2019,95.19,DE,1,114.0,DEU
A,PC_HH,DE9,2020,96.81,DE,1,115.0,DEU
A,PC_HH,DE9,2021,86.79,DE,1,111.0,DEU
A,PC_HH,DEA,2010,78.84,DE,1,120.0,DEU
A,PC_HH,DEA,2011,80.92,DE,1,122.0,DEU
A,PC_HH,DEA,2012,84.51,DE,1,122.0,DEU
A,PC_HH,DEA,2013,87.38,DE,1,122.0,DEU
A,PC_HH,DEA,2014,88.11,DE,1,125.0,DEU
A,PC_HH,DEA,2015,88.44,DE,1,122.0,DEU
A,PC_HH,DEA,2016,89.79,DE,1,121.0,DEU
A,PC_HH,DEA,2017,92.57,DE,1,121.0,DEU
A,PC_HH,DEA,2018,91.39,DE,1,121.0,DEU
A,PC_HH,DEA,2019,94.32,DE,1,117.0,DEU
A,PC_HH,DEA,2020,94.16,DE,1,119.0,DEU
A,PC_HH,DEA,2021,91.01,DE,1,115.0,DEU
A,PC_HH,DEB,2010,74.27,DE,1,108.0,DEU
A,PC_HH,DEB,2011,77.77,DE,1,110.0,DEU
A,PC_HH,DEB,2012,80.36,DE,1,112.0,DEU
A,PC_HH,DEB,2013,85.23,DE,1,112.0,DEU
A,PC_HH,DEB,2014,87.35,DE,1,114.0,DEU
A,PC_HH,DEB,2015,89.06,DE,1,112.0,DEU
A,PC_HH,DEB,2016,90.74,DE,1,112.0,DEU
A,PC_HH,DEB,2017,92.58,DE,1,110.0,DEU
A,PC_HH,DEB,2018,91.69,DE,1,109.0,DEU
A,PC_HH,DEB,2019,93.39,DE,1,106.0,DEU
A,PC_HH,DEB,2020,95.47,DE,1,108.0,DEU
A,PC_HH,DEB,2021,91.21,DE,1,112.0,DEU
A,PC_HH,DEC,2010,77.16,DE,1,115.0,DEU
A,PC_HH,DEC,2011,73.3,DE,1,119.0,DEU
A,PC_HH,DEC,2012,75.6,DE,1,118.0,DEU
A,PC_HH,DEC,2013,82.94,DE,1,115.0,DEU
A,PC_HH,DEC,2014,88.47,DE,1,118.0,DEU
A,PC_HH,DEC,2015,90.15,DE,1,115.0,DEU
A,PC_HH,DEC,2016,88.36,DE,1,113.0,DEU
A,PC_HH,DEC,2017,87.3,DE,1,112.0,DEU
A,PC_HH,DEC,2018,90.27,DE,1,110.0,DEU
A,PC_HH,DEC,2019,95.18,DE,1,105.0,DEU
A,PC_HH,DEC,2020,95.53,DE,1,105.0,DEU
A,PC_HH,DEC,2021,81.35,DE,1,100.0,DEU
A,PC_HH,DED,2010,65.64,DE,1,89.0,DEU
A,PC_HH,DED,2011,69.08,DE,1,91.0,DEU
A,PC_HH,DED,2012,74.91,DE,1,92.0,DEU
A,PC_HH,DED,2013,79.44,DE,1,93.0,DEU
A,PC_HH,DED,2014,82.69,DE,1,95.0,DEU
A,PC_HH,DED,2015,80.02,DE,1,95.0,DEU
A,PC_HH,DED,2016,88.26,DE,1,95.0,DEU
A,PC_HH,DED,2017,86.2,DE,1,95.0,DEU
A,PC_HH,DED,2018,86.59,DE,1,95.0,DEU
A,PC_HH,DED,2019,89.89,DE,1,94.0,DEU
A,PC_HH,DED,2020,92.82,DE,1,95.0,DEU
A,PC_HH,DED,2021,89.17,DE,1,92.0,DEU
A,PC_HH,DEE,2010,64.74,DE,1,84.0,DEU
A,PC_HH,DEE,2011,70.72,DE,1,85.0,DEU
A,PC_HH,DEE,2012,75.82,DE,1,88.0,DEU
A,PC_HH,DEE,2013,81.33,DE,1,88.0,DEU
A,PC_HH,DEE,2014,83.78,DE,1,88.0,DEU
A,PC_HH,DEE,2015,86.02,DE,1,86.0,DEU
A,PC_HH,DEE,2016,87.62,DE,1,86.0,DEU
A,PC_HH,DEE,2017,90.54,DE,1,86.0,DEU
A,PC_HH,DEE,2018,90.37,DE,1,86.0,DEU
A,PC_HH,DEE,2019,94.16,DE,1,86.0,DEU
A,PC_HH,DEE,2020,96.51,DE,1,88.0,DEU
A,PC_HH,DEE,2021,79.34,DE,1,86.0,DEU
A,PC_HH,DEF,2010,80.55,DE,1,99.0,DEU
A,PC_HH,DEF,2011,78.54,DE,1,100.0,DEU
A,PC_HH,DEF,2012,79.67,DE,1,102.0,DEU
A,PC_HH,DEF,2013,86.38,DE,1,101.0,DEU
A,PC_HH,DEF,2014,88.42,DE,1,102.0,DEU
A,PC_HH,DEF,2015,89.17,DE,1,100.0,DEU
A,PC_HH,DEF,2016,89.51,DE,1,99.0,DEU
A,PC_HH,DEF,2017,88.28,DE,1,101.0,DEU
A,PC_HH,DEF,2018,89.71,DE,1,100.0,DEU
A,PC_HH,DEF,2019,95.78,DE,1,99.0,DEU
A,PC_HH,DEF,2020,94.2,DE,1,102.0,DEU
A,PC_HH,DEF,2021,90.44,DE,1,99.0,DEU
A,PC_HH,DEG,2010,72.3,DE,1,83.0,DEU
A,PC_HH,DEG,2011,75.47,DE,1,86.0,DEU
A,PC_HH,DEG,2012,83.25,DE,1,87.0,DEU
A,PC_HH,DEG,2013,86.7,DE,1,89.0,DEU
A,PC_HH,DEG,2014,84.02,DE,1,92.0,DEU
A,PC_HH,DEG,2015,87.32,DE,1,90.0,DEU
A,PC_HH,DEG,2016,88.02,DE,1,90.0,DEU
A,PC_HH,DEG,2017,91.41,DE,1,90.0,DEU
A,PC_HH,DEG,2018,93.94,DE,1,89.0,DEU
A,PC_HH,DEG,2019,93.86,DE,1,87.0,DEU
A,PC_HH,DEG,2020,94.3,DE,1,89.0,DEU
A,PC_HH,DEG,2021,86.36,DE,1,86.0,DEU
A,PC_HH,DK01,2010,83.31,DK,2,164.0,DNK
A,PC_HH,DK01,2011,85.82,DK,2,158.0,DNK
A,PC_HH,DK01,2012,86.43,DK,2,158.0,DNK
A,PC_HH,DK01,2013,86.87,DK,2,162.0,DNK
A,PC_HH,DK01,2014,88.6,DK,2,164.0,DNK
A,PC_HH,DK01,2015,83.37,DK,2,165.0,DNK
A,PC_HH,DK01,2016,92.9,DK,2,163.0,DNK
A,PC_HH,DK01,2017,93.1,DK,2,166.0,DNK
A,PC_HH,DK01,2018,90.97,DK,2,165.0,DNK
A,PC_HH,DK01,2019,93.17,DK,2,160.0,DNK
A,PC_HH,DK01,2020,92.82,DK,2,169.0,DNK
A,PC_HH,DK01,2021,94.48,DK,2,179.0,DNK
A,PC_HH,DK02,2010,75.62,DK,2,89.0,DNK
A,PC_HH,DK02,2011,82.3,DK,2,87.0,DNK
A,PC_HH,DK02,2012,83.72,DK,2,86.0,DNK
A,PC_HH,DK02,2013,85.81,DK,2,88.0,DNK
A,PC_HH,DK02,2014,86.38,DK,2,87.0,DNK
A,PC_HH,DK02,2015,86.44,DK,2,90.0,DNK
A,PC_HH,DK02,2016,91.38,DK,2,87.0,DNK
A,PC_HH,DK02,2017,89.06,DK,2,89.0,DNK
A,PC_HH,DK02,2018,88.85,DK,2,88.0,DNK
A,PC_HH,DK02,2019,90.14,DK,2,87.0,DNK
A,PC_HH,DK02,2020,91.84,DK,2,92.0,DNK
A,PC_HH,DK02,2021,91.25,DK,2,90.0,DNK
A,PC_HH,DK03,2010,80.2,DK,2,116.0,DNK
A,PC_HH,DK03,2011,80.11,DK,2,116.0,DNK
A,PC_HH,DK03,2012,80.92,DK,2,114.0,DNK
A,PC_HH,DK03,2013,84.76,DK,2,117.0,DNK
A,PC_HH,DK03,2014,81.98,DK,2,115.0,DNK
A,PC_HH,DK03,2015,86.56,DK,2,114.0,DNK
A,PC_HH,DK03,2016,89.12,DK,2,113.0,DNK
A,PC_HH,DK03,2017,92.34,DK,2,114.0,DNK
A,PC_HH,DK03,2018,88.18,DK,2,112.0,DNK
A,PC_HH,DK03,2019,92.47,DK,2,111.0,DNK
A,PC_HH,DK03,2020,93.77,DK,2,117.0,DNK
A,PC_HH,DK03,2021,90.47,DK,2,115.0,DNK
A,PC_HH,DK04,2010,79.4,DK,2,116.0,DNK
A,PC_HH,DK04,2011,84.98,DK,2,116.0,DNK
A,PC_HH,DK04,2012,87.34,DK,2,114.0,DNK
A,PC_HH,DK04,2013,89.6,DK,2,115.0,DNK
A,PC_HH,DK04,2014,86.01,DK,2,114.0,DNK
A,PC_HH,DK04,2015,83.42,DK,2,111.0,DNK
A,PC_HH,DK04,2016,91.85,DK,2,116.0,DNK
A,PC_HH,DK04,2017,92.2,DK,2,116.0,DNK
A,PC_HH,DK04,2018,92.0,DK,2,115.0,DNK
A,PC_HH,DK04,2019,93.44,DK,2,114.0,DNK
A,PC_HH,DK04,2020,92.68,DK,2,123.0,DNK
A,PC_HH,DK04,2021,93.39,DK,2,121.0,DNK
A,PC_HH,DK05,2010,77.24,DK,2,110.0,DNK
A,PC_HH,DK05,2011,85.72,DK,2,108.0,DNK
A,PC_HH,DK05,2012,84.66,DK,2,108.0,DNK
A,PC_HH,DK05,2013,89.3,DK,2,108.0,DNK
A,PC_HH,DK05,2014,79.73,DK,2,106.0,DNK
A,PC_HH,DK05,2015,80.6,DK,2,106.0,DNK
A,PC_HH,DK05,2016,92.27,DK,2,106.0,DNK
A,PC_HH,DK05,2017,92.21,DK,2,108.0,DNK
A,PC_HH,DK05,2018,90.88,DK,2,106.0,DNK
A,PC_HH,DK05,2019,91.9,DK,2,104.0,DNK
A,PC_HH,DK05,2020,89.5,DK,2,110.0,DNK
A,PC_HH,DK05,2021,89.41,DK,2,106.0,DNK
A,PC_HH,EL3,2010,51.36,EL,1,113.0,GRC
A,PC_HH,EL3,2011,53.21,EL,1,100.0,GRC
A,PC_HH,EL3,2012,61.26,EL,1,94.0,GRC
A,PC_HH,EL3,2013,67.81,EL,1,95.0,GRC
A,PC_HH,EL3,2014,70.04,EL,1,95.0,GRC
A,PC_HH,EL3,2015,74.43,EL,1,93.0,GRC
A,PC_HH,EL3,2016,76.96,EL,1,91.0,GRC
A,PC_HH,EL3,2017,80.41,EL,1,91.0,GRC
A,PC_HH,EL3,2018,85.21,EL,1,90.0,GRC
A,PC_HH,EL3,2019,83.07,EL,1,90.0,GRC
A,PC_HH,EL3,2020,83.45,EL,1,86.0,GRC
A,PC_HH,EL3,2021,90.75,EL,1,89.0,GRC
A,PC_HH,EL4,2010,35.84,EL,1,76.0,GRC
A,PC_HH,EL4,2011,45.28,EL,1,66.0,GRC
A,PC_HH,EL4,2012,40.6,EL,1,62.0,GRC
A,PC_HH,EL4,2013,47.44,EL,1,65.0,GRC
A,PC_HH,EL4,2014,67.43,EL,1,66.0,GRC
A,PC_HH,EL4,2015,64.09,EL,1,63.0,GRC
A,PC_HH,EL4,2016,68.62,EL,1,60.0,GRC
A,PC_HH,EL4,2017,69.03,EL,1,59.0,GRC
A,PC_HH,EL4,2018,68.91,EL,1,58.0,GRC
A,PC_HH,EL4,2019,68.07,EL,1,57.0,GRC
A,PC_HH,EL4,2020,78.39,EL,1,49.0,GRC
A,PC_HH,EL4,2021,82.5,EL,1,52.0,GRC
A,PC_HH,EL5,2012,47.67,EL,1,55.0,GRC
A,PC_HH,EL5,2013,48.68,EL,1,55.0,GRC
A,PC_HH,EL5,2014,60.69,EL,1,55.0,GRC
A,PC_HH,EL5,2015,65.62,EL,1,53.0,GRC
A,PC_HH,EL5,2016,66.08,EL,1,52.0,GRC
A,PC_HH,EL5,2017,64.9,EL,1,51.0,GRC
A,PC_HH,EL5,2018,72.91,EL,1,51.0,GRC
A,PC_HH,EL5,2019,78.43,EL,1,50.0,GRC
A,PC_HH,EL5,2020,81.45,EL,1,47.0,GRC
A,PC_HH,EL5,2021,81.18,EL,1,48.0,GRC
A,PC_HH,EL6,2012,38.89,EL,1,56.0,GRC
A,PC_HH,EL6,2013,43.23,EL,1,57.0,GRC
A,PC_HH,EL6,2014,59.72,EL,1,56.0,GRC
A,PC_HH,EL6,2015,58.65,EL,1,56.0,GRC
A,PC_HH,EL6,2016,56.16,EL,1,54.0,GRC
A,PC_HH,EL6,2017,63.45,EL,1,54.0,GRC
A,PC_HH,EL6,2018,69.69,EL,1,53.0,GRC
A,PC_HH,EL6,2019,74.88,EL,1,53.0,GRC
A,PC_HH,EL6,2020,73.81,EL,1,51.0,GRC
A,PC_HH,EL6,2021,81.96,EL,1,52.0,GRC
A,PC_HH,ES11,2010,45.95,ES,2,85.0,ESP
A,PC_HH,ES11,2011,51.02,ES,2,81.0,ESP
A,PC_HH,ES11,2012,61.64,ES,2,80.0,ESP
A,PC_HH,ES11,2013,63.87,ES,2,80.0,ESP
A,PC_HH,ES11,2014,69.06,ES,2,80.0,ESP
A,PC_HH,ES11,2015,75.18,ES,2,81.0,ESP
A,PC_HH,ES11,2016,78.15,ES,2,82.0,ESP
A,PC_HH,ES11,2017,78.41,ES,2,82.0,ESP
A,PC_HH,ES11,2018,82.11,ES,2,81.0,ESP
A,PC_HH,ES11,2019,88.15,ES,2,81.0,ESP
A,PC_HH,ES11,2020,92.02,ES,2,76.0,ESP
A,PC_HH,ES11,2021,93.16,ES,2,78.0,ESP
A,PC_HH,ES12,2010,54.96,ES,2,87.0,ESP
A,PC_HH,ES12,2011,59.41,ES,2,84.0,ESP
A,PC_HH,ES12,2012,65.13,ES,2,81.0,ESP
A,PC_HH,ES12,2013,69.79,ES,2,79.0,ESP
A,PC_HH,ES12,2014,72.23,ES,2,79.0,ESP
A,PC_HH,ES12,2015,78.67,ES,2,80.0,ESP
A,PC_HH,ES12,2016,79.19,ES,2,79.0,ESP
A,PC_HH,ES12,2017,80.75,ES,2,80.0,ESP
A,PC_HH,ES12,2018,85.1,ES,2,79.0,ESP
A,PC_HH,ES12,2019,90.78,ES,2,79.0,ESP
A,PC_HH,ES12,2020,93.24,ES,2,73.0,ESP
A,PC_HH,ES12,2021,94.31,ES,2,76.0,ESP
A,PC_HH,ES13,2010,54.66,ES,2,91.0,ESP
A,PC_HH,ES13,2011,63.63,ES,2,86.0,ESP
A,PC_HH,ES13,2012,66.27,ES,2,85.0,ESP
A,PC_HH,ES13,2013,74.23,ES,2,83.0,ESP
A,PC_HH,ES13,2014,72.36,ES,2,84.0,ESP
A,PC_HH,ES13,2015,78.81,ES,2,83.0,ESP
A,PC_HH,ES13,2016,77.25,ES,2,84.0,ESP
A,PC_HH,ES13,2017,82.4,ES,2,84.0,ESP
A,PC_HH,ES13,2018,82.38,ES,2,83.0,ESP
A,PC_HH,ES13,2019,90.81,ES,2,83.0,ESP
A,PC_HH,ES13,2020,93.87,ES,2,77.0,ESP
A,PC_HH,ES13,2021,95.01,ES,2,79.0,ESP
A,PC_HH,ES21,2010,62.54,ES,2,123.0,ESP
A,PC_HH,ES21,2011,64.14,ES,2,118.0,ESP
A,PC_HH,ES21,2012,70.39,ES,2,117.0,ESP
A,PC_HH,ES21,2013,72.59,ES,2,115.0,ESP
A,PC_HH,ES21,2014,76.59,ES,2,116.0,ESP
A,PC_HH,ES21,2015,82.78,ES,2,117.0,ESP
A,PC_HH,ES21,2016,82.21,ES,2,117.0,ESP
A,PC_HH,ES21,2017,86.31,ES,2,117.0,ESP
A,PC_HH,ES21,2018,89.0,ES,2,115.0,ESP
A,PC_HH,ES21,2019,91.43,ES,2,114.0,ESP
A,PC_HH,ES21,2020,95.46,ES,2,104.0,ESP
A,PC_HH,ES21,2021,95.53,ES,2,107.0,ESP
A,PC_HH,ES22,2010,58.2,ES,2,118.0,ESP
A,PC_HH,ES22,2011,62.12,ES,2,114.0,ESP
A,PC_HH,ES22,2012,67.72,ES,2,111.0,ESP
A,PC_HH,ES22,2013,70.55,ES,2,111.0,ESP
A,PC_HH,ES22,2014,75.98,ES,2,112.0,ESP
A,PC_HH,ES22,2015,79.61,ES,2,112.0,ESP
A,PC_HH,ES22,2016,81.59,ES,2,112.0,ESP
A,PC_HH,ES22,2017,87.69,ES,2,112.0,ESP
A,PC_HH,ES22,2018,86.63,ES,2,109.0,ESP
A,PC_HH,ES22,2019,94.48,ES,2,109.0,ESP
A,PC_HH,ES22,2020,96.49,ES,2,100.0,ESP
A,PC_HH,ES22,2021,96.19,ES,2,103.0,ESP
A,PC_HH,ES23,2010,52.96,ES,2,104.0,ESP
A,PC_HH,ES23,2011,55.56,ES,2,100.0,ESP
A,PC_HH,ES23,2012,63.06,ES,2,98.0,ESP
A,PC_HH,ES23,2013,63.37,ES,2,97.0,ESP
A,PC_HH,ES23,2014,68.52,ES,2,99.0,ESP
A,PC_HH,ES23,2015,74.33,ES,2,100.0,ESP
A,PC_HH,ES23,2016,79.1,ES,2,98.0,ESP
A,PC_HH,ES23,2017,80.06,ES,2,98.0,ESP
A,PC_HH,ES23,2018,82.24,ES,2,96.0,ESP
A,PC_HH,ES23,2019,90.0,ES,2,95.0,ESP
A,PC_HH,ES23,2020,93.63,ES,2,89.0,ESP
A,PC_HH,ES23,2021,94.95,ES,2,89.0,ESP
A,PC_HH,ES24,2010,56.9,ES,2,105.0,ESP
A,PC_HH,ES24,2011,60.85,ES,2,101.0,ESP
A,PC_HH,ES24,2012,65.91,ES,2,98.0,ESP
A,PC_HH,ES24,2013,67.0,ES,2,99.0,ESP
A,PC_HH,ES24,2014,69.75,ES,2,99.0,ESP
A,PC_HH,ES24,2015,75.34,ES,2,98.0,ESP
A,PC_HH,ES24,2016,80.22,ES,2,100.0,ESP
A,PC_HH,ES24,2017,83.85,ES,2,100.0,ESP
A,PC_HH,ES24,2018,88.43,ES,2,99.0,ESP
A,PC_HH,ES24,2019,91.62,ES,2,99.0,ESP
A,PC_HH,ES24,2020,96.0,ES,2,93.0,ESP
A,PC_HH,ES24,2021,96.3,ES,2,95.0,ESP
A,PC_HH,ES30,2010,65.09,ES,2,129.0,ESP
A,PC_HH,ES30,2011,70.52,ES,2,126.0,ESP
A,PC_HH,ES30,2012,76.55,ES,2,125.0,ESP
A,PC_HH,ES30,2013,78.42,ES,2,123.0,ESP
A,PC_HH,ES30,2014,82.9,ES,2,124.0,ESP
A,PC_HH,ES30,2015,85.65,ES,2,126.0,ESP
A,PC_HH,ES30,2016,87.54,ES,2,127.0,ESP
A,PC_HH,ES30,2017,88.54,ES,2,127.0,ESP
A,PC_HH,ES30,2018,91.42,ES,2,125.0,ESP
A,PC_HH,ES30,2019,94.45,ES,2,124.0,ESP
A,PC_HH,ES30,2020,97.07,ES,2,113.0,ESP
A,PC_HH,ES30,2021,97.54,ES,2,116.0,ESP
A,PC_HH,ES41,2010,45.99,ES,2,89.0,ESP
A,PC_HH,ES41,2011,53.32,ES,2,86.0,ESP
A,PC_HH,ES41,2012,61.71,ES,2,85.0,ESP
A,PC_HH,ES41,2013,65.9,ES,2,83.0,ESP
A,PC_HH,ES41,2014,67.59,ES,2,83.0,ESP
A,PC_HH,ES41,2015,73.47,ES,2,84.0,ESP
A,PC_HH,ES41,2016,76.54,ES,2,85.0,ESP
A,PC_HH,ES41,2017,78.23,ES,2,85.0,ESP
A,PC_HH,ES41,2018,82.15,ES,2,85.0,ESP
A,PC_HH,ES41,2019,88.59,ES,2,84.0,ESP
A,PC_HH,ES41,2020,93.89,ES,2,79.0,ESP
A,PC_HH,ES41,2021,95.6,ES,2,82.0,ESP
A,PC_HH,ES42,2010,50.36,ES,2,78.0,ESP
A,PC_HH,ES42,2011,56.18,ES,2,75.0,ESP
A,PC_HH,ES42,2012,59.39,ES,2,73.0,ESP
A,PC_HH,ES42,2013,62.86,ES,2,72.0,ESP
A,PC_HH,ES42,2014,65.62,ES,2,70.0,ESP
A,PC_HH,ES42,2015,73.64,ES,2,72.0,ESP
A,PC_HH,ES42,2016,77.95,ES,2,73.0,ESP
A,PC_HH,ES42,2017,80.11,ES,2,74.0,ESP
A,PC_HH,ES42,2018,80.82,ES,2,73.0,ESP
A,PC_HH,ES42,2019,86.7,ES,2,72.0,ESP
A,PC_HH,ES42,2020,93.23,ES,2,68.0,ESP
A,PC_HH,ES42,2021,94.43,ES,2,70.0,ESP
A,PC_HH,ES43,2010,44.46,ES,2,70.0,ESP
A,PC_HH,ES43,2011,50.82,ES,2,67.0,ESP
A,PC_HH,ES43,2012,56.43,ES,2,65.0,ESP
A,PC_HH,ES43,2013,60.46,ES,2,65.0,ESP
A,PC_HH,ES43,2014,62.2,ES,2,65.0,ESP
A,PC_HH,ES43,2015,70.35,ES,2,66.0,ESP
A,PC_HH,ES43,2016,78.35,ES,2,67.0,ESP
A,PC_HH,ES43,2017,78.38,ES,2,69.0,ESP
A,PC_HH,ES43,2018,78.45,ES,2,68.0,ESP
A,PC_HH,ES43,2019,89.16,ES,2,67.0,ESP
A,PC_HH,ES43,2020,94.2,ES,2,63.0,ESP
A,PC_HH,ES43,2021,94.55,ES,2,66.0,ESP
A,PC_HH,ES51,2010,65.72,ES,2,112.0,ESP
A,PC_HH,ES51,2011,68.26,ES,2,107.0,ESP
A,PC_HH,ES51,2012,69.34,ES,2,106.0,ESP
A,PC_HH,ES51,2013,70.83,ES,2,106.0,ESP
A,PC_HH,ES51,2014,76.37,ES,2,107.0,ESP
A,PC_HH,ES51,2015,79.54,ES,2,108.0,ESP
A,PC_HH,ES51,2016,82.26,ES,2,109.0,ESP
A,PC_HH,ES51,2017,82.92,ES,2,109.0,ESP
A,PC_HH,ES51,2018,87.18,ES,2,107.0,ESP
A,PC_HH,ES51,2019,93.93,ES,2,106.0,ESP
A,PC_HH,ES51,2020,96.58,ES,2,96.0,ESP
A,PC_HH,ES51,2021,96.87,ES,2,99.0,ESP
A,PC_HH,ES52,2010,50.77,ES,2,85.0,ESP
A,PC_HH,ES52,2011,57.85,ES,2,81.0,ESP
A,PC_HH,ES52,2012,58.82,ES,2,78.0,ESP
A,PC_HH,ES52,2013,66.45,ES,2,78.0,ESP
A,PC_HH,ES52,2014,69.81,ES,2,79.0,ESP
A,PC_HH,ES52,2015,74.33,ES,2,80.0,ESP
A,PC_HH,ES52,2016,79.94,ES,2,80.0,ESP
A,PC_HH,ES52,2017,81.25,ES,2,81.0,ESP
A,PC_HH,ES52,2018,86.73,ES,2,80.0,ESP
A,PC_HH,ES52,2019,90.51,ES,2,79.0,ESP
A,PC_HH,ES52,2020,95.71,ES,2,72.0,ESP
A,PC_HH,ES52,2021,96.82,ES,2,75.0,ESP
A,PC_HH,ES53,2010,63.39,ES,2,102.0,ESP
A,PC_HH,ES53,2011,66.22,ES,2,98.0,ESP
A,PC_HH,ES53,2012,70.44,ES,2,97.0,ESP
A,PC_HH,ES53,2013,67.85,ES,2,97.0,ESP
A,PC_HH,ES53,2014,77.46,ES,2,99.0,ESP
A,PC_HH,ES53,2015,78.17,ES,2,100.0,ESP
A,PC_HH,ES53,2016,81.17,ES,2,102.0,ESP
A,PC_HH,ES53,2017,87.75,ES,2,103.0,ESP
A,PC_HH,ES53,2018,90.58,ES,2,101.0,ESP
A,PC_HH,ES53,2019,92.96,ES,2,100.0,ESP
A,PC_HH,ES53,2020,95.61,ES,2,78.0,ESP
A,PC_HH,ES53,2021,97.27,ES,2,84.0,ESP
A,PC_HH,ES61,2010,51.54,ES,2,73.0,ESP
A,PC_HH,ES61,2011,54.99,ES,2,70.0,ESP
A,PC_HH,ES61,2012,61.34,ES,2,68.0,ESP
A,PC_HH,ES61,2013,65.79,ES,2,67.0,ESP
